sample_id,source_file,action,target_mode,winner_xfg_category,winner_xfg_key_line,winner_xfg_probability,targeted_source_lines,count,applied_count,generation_status,run_status,flipped,base_label,variant_label,base_probability,variant_probability,delta_probability,base_nodes,variant_nodes,delta_nodes,base_edges,variant_edges,delta_edges,baseline_run_dir,variant_run_dir,variant_file,notes,error
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,data_flow_alias,winner-xfg,arith,23,9.413681712603142e-16,"23,15",3,2,partial,run_partial,False,0,0,9.413681712603142e-16,1.5676362430383506e-09,1.5676353016701793e-09,192,232,40,490,568,78,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__data_flow_alias__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__data_flow_alias__c3.c,inserted 2 alias-preserving data-flow no-op(s) near call arguments nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,dead_statement,winner-xfg,arith,23,9.413681712603142e-16,23,1,1,generated,ran,False,0,0,9.413681712603142e-16,9.413681712603142e-16,0.0,192,204,12,490,517,27,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__dead_statement__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__dead_statement__c1.c,inserted 1 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,dead_statement,winner-xfg,arith,23,9.413681712603142e-16,23,2,2,generated,ran,False,0,0,9.413681712603142e-16,4.4101393815044326e-14,4.316002564378401e-14,192,216,24,490,544,54,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__dead_statement__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__dead_statement__c2.c,inserted 2 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,dead_statement,winner-xfg,arith,23,9.413681712603142e-16,23,3,3,generated,ran,False,0,0,9.413681712603142e-16,3.8096174164500146e-14,3.715480599323983e-14,192,228,36,490,571,81,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__dead_statement__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__dead_statement__c3.c,inserted 3 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,dead_statement,winner-xfg,arith,23,9.413681712603142e-16,23,5,5,generated,ran,False,0,0,9.413681712603142e-16,5.463169386278263e-14,5.369032569152232e-14,192,252,60,490,625,135,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__dead_statement__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__dead_statement__c5.c,inserted 5 harmless dummy integer statement pair(s) nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,xfg_targeted_dead_code,winner-xfg,arith,23,9.413681712603142e-16,17,1,1,generated,ran,False,0,0,9.413681712603142e-16,4.4101393815044326e-14,4.316002564378401e-14,192,208,16,490,526,36,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__xfg_targeted_dead_code__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__xfg_targeted_dead_code__c1.c,inserted 1 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,xfg_targeted_dead_code,winner-xfg,arith,23,9.413681712603142e-16,"17,15",2,2,generated,ran,False,0,0,9.413681712603142e-16,5.463169386278263e-14,5.369032569152232e-14,192,224,32,490,562,72,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__xfg_targeted_dead_code__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__xfg_targeted_dead_code__c2.c,inserted 2 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,xfg_targeted_dead_code,winner-xfg,arith,23,9.413681712603142e-16,"17,15",3,2,partial,run_partial,False,0,0,9.413681712603142e-16,5.463169386278263e-14,5.369032569152232e-14,192,224,32,490,562,72,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__xfg_targeted_dead_code__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__xfg_targeted_dead_code__c3.c,inserted 2 unreachable no-op block(s) near XFG-relevant target lines nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,range_clamp,winner-xfg,arith,23,9.413681712603142e-16,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,,,no sensitive call with a clampable size/count argument found,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,safe_source_substitution,winner-xfg,arith,23,9.413681712603142e-16,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,,,no nested pointer dereference source found,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,sink_bound_guard,winner-xfg,arith,23,9.413681712603142e-16,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,,,no sensitive sink call found for bound guard insertion,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,postcondition_validation,winner-xfg,arith,23,9.413681712603142e-16,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,,,action postcondition_validation has no winner-XFG-local implementation,action postcondition_validation has no winner-XFG-local implementation
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,integer_overflow_guard,winner-xfg,arith,23,9.413681712603142e-16,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,,,no allocation size addition or multiplication expression found,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,array_index_bound_guard,winner-xfg,arith,23,9.413681712603142e-16,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,,,no array write found for index bound guard,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,wide_char_sink_guard,winner-xfg,arith,23,9.413681712603142e-16,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,,,no wcscat/wcscpy wide-character sink found,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,pattern_dead_code,winner-xfg,arith,23,9.413681712603142e-16,17,1,1,generated,ran,False,0,0,9.413681712603142e-16,4.00067656300962e-05,4.000676562915483e-05,192,247,55,490,591,101,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__pattern_dead_code__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__pattern_dead_code__c1.c,inserted 1 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,pattern_dead_code,winner-xfg,arith,23,9.413681712603142e-16,"17,15",2,2,generated,ran,False,0,0,9.413681712603142e-16,5.4206233471632004e-05,5.420623347069064e-05,192,302,110,490,692,202,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__pattern_dead_code__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__pattern_dead_code__c2.c,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,pattern_dead_code,winner-xfg,arith,23,9.413681712603142e-16,"17,15",3,2,partial,run_partial,False,0,0,9.413681712603142e-16,5.4206233471632004e-05,5.420623347069064e-05,192,302,110,490,692,202,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__pattern_dead_code__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__pattern_dead_code__c3.c,inserted 2 unreachable pointer/array/length pattern block(s) near sensitive or structural lines nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,control_wrapper,winner-xfg,arith,23,9.413681712603142e-16,23,1,1,generated,ran,False,0,0,9.413681712603142e-16,2.746799734212424e-16,-6.666881978390719e-16,192,196,4,490,500,10,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__control_wrapper__c1,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__control_wrapper__c1.c,wrapped 1 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,control_wrapper,winner-xfg,arith,23,9.413681712603142e-16,"23,31",2,2,generated,ran,False,0,0,9.413681712603142e-16,6.015131426805043e-13,6.00571774509244e-13,192,200,8,490,513,23,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__control_wrapper__c2,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__control_wrapper__c2.c,wrapped 2 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,control_wrapper,winner-xfg,arith,23,9.413681712603142e-16,"23,31,37",3,3,generated,ran,False,0,0,9.413681712603142e-16,6.015131426805043e-13,6.00571774509244e-13,192,204,12,490,522,32,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__control_wrapper__c3,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__control_wrapper__c3.c,wrapped 3 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,control_wrapper,winner-xfg,arith,23,9.413681712603142e-16,"23,31,37",5,3,partial,run_partial,False,0,0,9.413681712603142e-16,6.015131426805043e-13,6.00571774509244e-13,192,204,12,490,522,32,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\perturbed\02_codexglue_devign_15133__control_wrapper__c5,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\sources\02_codexglue_devign_15133__control_wrapper__c5.c,wrapped 3 safe single-line statement(s) with if (1) blocks nearest baseline winner-XFG key line 23,
02_codexglue_devign_15133,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\02_codexglue_devign_15133.c,temp_variable_split,winner-xfg,arith,23,9.413681712603142e-16,,1,0,skipped,ran,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\02_codexglue_devign_15133,,,no simple integer-like assignment candidate found,
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,data_flow_alias,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,dead_statement,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,xfg_targeted_dead_code,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,range_clamp,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,safe_source_substitution,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,sink_bound_guard,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,postcondition_validation,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,integer_overflow_guard,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,array_index_bound_guard,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,wide_char_sink_guard,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,pattern_dead_code,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,control_wrapper,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
03_codexglue_devign_14215,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\input_sources\devign\03_codexglue_devign_14215.c,temp_variable_split,winner-xfg,,,,,1,0,skipped,target_unavailable,,,,,,,,,,,,,C:\Users\weijt\Desktop\UNSW\COMP9900\project\capstone-project-26t2-9900-t17a-almond\outputs\run_20260723_code_devign_winner_xfg_round1_retry1\runs\baseline\03_codexglue_devign_14215,,,baseline did not provide an XFG key line for winner-XFG targeting,baseline did not provide an XFG key line for winner-XFG targeting
