sample_id,action,method_family,strategy,budget,seed,requested_count,applied_count,budget_fully_applied,nested_prefix_verified,valid,true_label,baseline_correct,baseline_eligible,baseline_nodes,baseline_edges,perturbed_nodes,perturbed_edges,delta_nodes,delta_edges,baseline_xfg_count,perturbed_xfg_count,baseline_probability,perturbed_probability,delta_probability,baseline_label,perturbed_label,flipped,attack_success,prediction_status,skipped_empty_xfg,runtime_ms,operations,validation_errors,error
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,7,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,7.022573845461011e-05,2.379736179136671e-05,0,0,False,,ok,0,90.73285100021167,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [83, 119], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 83 token source from line 83 to line 119""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,7,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,5.971445352770388e-05,1.3286076864460483e-05,0,0,False,,ok,0,95.81410900000265,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [83, 119], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 83 token source from line 83 to line 119""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [43, 95], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 43 token source from line 43 to line 95""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [129, 58], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 129 token source from line 129 to line 58""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,7,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.00013423313794191927,8.780476127867587e-05,0,0,False,,ok,0,102.47952499958046,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [83, 119], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 83 token source from line 83 to line 119""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [43, 95], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 43 token source from line 43 to line 95""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [129, 58], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 129 token source from line 129 to line 58""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [1, 171], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 1 token source from line 1 to line 171""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [153, 197], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 153 token source from line 153 to line 197""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,17,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,7.006779924267903e-05,2.363942257943563e-05,0,0,False,,ok,0,92.4197199997252,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [161, 74], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 161 token source from line 161 to line 74""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,17,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,1.202078510686988e-05,-3.440759155637352e-05,0,0,False,,ok,0,95.80099200002223,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [161, 74], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 161 token source from line 161 to line 74""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [136, 25], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 136 token source from line 136 to line 25""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [79, 48], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 79 token source from line 79 to line 48""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,17,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,1.2186852472950704e-05,-3.4241524190292694e-05,0,0,False,,ok,0,97.53335100003824,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [161, 74], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 161 token source from line 161 to line 74""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [136, 25], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 136 token source from line 136 to line 25""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [79, 48], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 79 token source from line 79 to line 48""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [99, 68], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 99 token source from line 99 to line 68""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [104, 60], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 104 token source from line 104 to line 60""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,29,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,4.64283766632434e-05,0.0,0,0,False,,ok,0,252.53957899985835,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [172, 36], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 172 token source from line 172 to line 36""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,29,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,4.2222200136166066e-05,-4.206176527077332e-06,0,0,False,,ok,0,93.14648300005501,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [172, 36], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 172 token source from line 172 to line 36""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [37, 183], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 37 token source from line 37 to line 183""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [90, 60], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 90 token source from line 90 to line 60""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,29,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,7.10558524588123e-05,2.46274757955689e-05,0,0,False,,ok,0,98.38414299974829,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [172, 36], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 172 token source from line 172 to line 36""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [37, 183], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 37 token source from line 37 to line 183""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [90, 60], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 90 token source from line 90 to line 60""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [189, 65], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 189 token source from line 189 to line 65""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [194, 74], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 194 token source from line 194 to line 74""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,42,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,5.5300759413512424e-05,8.872382750269026e-06,0,0,False,,ok,0,89.96046999982354,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [4, 37], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 4 token source from line 4 to line 37""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,42,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,6.31416478427127e-05,1.6713271179469302e-05,0,0,False,,ok,0,96.36658199997328,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [4, 37], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 4 token source from line 4 to line 37""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [121, 194], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 121 token source from line 121 to line 194""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [30, 132], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 30 token source from line 30 to line 132""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,42,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.00015121890464797616,0.00010479052798473276,0,0,False,,ok,0,98.81170500011649,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [4, 37], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 4 token source from line 4 to line 37""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [121, 194], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 121 token source from line 121 to line 194""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [30, 132], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 30 token source from line 30 to line 132""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [78, 44], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 78 token source from line 78 to line 44""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [70, 4], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 70 token source from line 70 to line 37""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,61,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,2.2907639504410326e-05,-2.352073715883307e-05,0,0,False,,ok,0,92.73142599977291,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [193, 80], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 193 token source from line 193 to line 80""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,61,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,2.390280133113265e-05,-2.2525575332110748e-05,0,0,False,,ok,0,99.15689599984034,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [193, 80], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 193 token source from line 193 to line 80""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [50, 201], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 50 token source from line 50 to line 201""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [173, 70], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 173 token source from line 173 to line 70""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,61,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,9.647078695707023e-05,5.004241029382683e-05,0,0,False,,ok,0,99.61713099983172,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [193, 80], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 193 token source from line 193 to line 80""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [50, 201], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 50 token source from line 50 to line 201""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [173, 70], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 173 token source from line 173 to line 70""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [61, 201], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 61 token source from line 61 to line 201""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [80, 156], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 80 token source from line 80 to line 156""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,73,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,4.6388766349991783e-05,-3.961031325161457e-08,0,0,False,,ok,0,90.0554340000781,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [78, 189], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 78 token source from line 78 to line 189""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,73,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,6.147353997221217e-05,1.5045163308968768e-05,0,0,False,,ok,0,99.46212899967577,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [78, 189], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 78 token source from line 78 to line 189""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [39, 106], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 39 token source from line 39 to line 106""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [196, 132], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 196 token source from line 196 to line 132""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,73,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,3.827299224212766e-05,-8.155384421115741e-06,0,0,False,,ok,0,101.65211700041255,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [78, 189], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 78 token source from line 78 to line 189""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [39, 106], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 39 token source from line 39 to line 106""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [196, 132], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 196 token source from line 196 to line 132""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [160, 80], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 160 token source from line 160 to line 80""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [175, 79], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 175 token source from line 175 to line 79""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,89,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.00012641947250813246,7.999109584488906e-05,0,0,False,,ok,0,244.24495599987495,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [38, 129], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 38 token source from line 38 to line 129""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,89,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,9.642057557357475e-05,4.9992198910331354e-05,0,0,False,,ok,0,96.09232899993003,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [38, 129], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 38 token source from line 38 to line 129""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [194, 83], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 194 token source from line 194 to line 83""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [73, 197], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 73 token source from line 73 to line 197""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,89,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,8.155292016454041e-05,3.512454350129701e-05,0,0,False,,ok,0,96.9362590003584,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [38, 129], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 38 token source from line 38 to line 129""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [194, 83], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 194 token source from line 194 to line 83""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [73, 197], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 73 token source from line 73 to line 197""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [42, 30], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 42 token source from line 42 to line 30""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [90, 36], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 90 token source from line 90 to line 36""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,101,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,7.320749864447862e-05,2.677912198123522e-05,0,0,False,,ok,0,91.39237299996239,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [181, 172], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 181 token source from line 181 to line 172""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,101,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.0004153100308030844,0.000368881654139841,0,0,False,,ok,0,98.17019899992374,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [181, 172], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 181 token source from line 181 to line 172""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [52, 166], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 52 token source from line 52 to line 166""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [169, 179], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 169 token source from line 169 to line 179""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,101,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.0004694488306995481,0.00042302045403630473,0,0,False,,ok,0,108.37519400001838,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [181, 172], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 181 token source from line 181 to line 172""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [52, 166], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 52 token source from line 52 to line 166""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [169, 179], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 169 token source from line 169 to line 179""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [95, 38], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 95 token source from line 95 to line 38""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [155, 133], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 155 token source from line 155 to line 133""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,137,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,4.6428416681010276e-05,4.001776687800884e-11,0,0,False,,ok,0,94.32209799979319,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [37, 64], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 37 token source from line 37 to line 64""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,137,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.0002006279246415943,0.0001541995479783509,0,0,False,,ok,0,97.60218399969744,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [37, 64], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 37 token source from line 37 to line 64""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [50, 197], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 50 token source from line 50 to line 197""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [134, 80], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 134 token source from line 134 to line 80""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,137,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.00020727052469737828,0.00016084214803413488,0,0,False,,ok,0,105.90562500010492,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [37, 64], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 37 token source from line 37 to line 64""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [50, 197], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 50 token source from line 50 to line 197""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [134, 80], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 134 token source from line 134 to line 80""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [83, 79], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 83 token source from line 83 to line 79""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [52, 88], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 52 token source from line 52 to line 88""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,1,2026,1,1,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.0001471587165724486,0.00010073033990920521,0,0,False,,ok,0,102.04565999993065,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [149, 5], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 149 token source from line 149 to line 5""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,3,2026,3,3,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.0005597731214947999,0.0005133447448315565,0,0,False,,ok,0,103.15304400000969,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [149, 5], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 149 token source from line 149 to line 5""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [80, 122], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 80 token source from line 80 to line 122""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [196, 139], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 196 token source from line 196 to line 139""}]",[],
cvefixes__16_vulnerable_decode_entities,node_attribute_modify,random_graph,random,5,2026,5,5,True,True,True,1,False,False,116,414,116,414,0,0,17,17,4.64283766632434e-05,0.0005915152141824365,0.0005450868375191931,0,0,False,,ok,0,99.55630100012058,"[{""step"": 1, ""action"": ""node_attribute_modify"", ""target_nodes"": [149, 5], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 149 token source from line 149 to line 5""}, {""step"": 2, ""action"": ""node_attribute_modify"", ""target_nodes"": [80, 122], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 80 token source from line 80 to line 122""}, {""step"": 3, ""action"": ""node_attribute_modify"", ""target_nodes"": [196, 139], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 196 token source from line 196 to line 139""}, {""step"": 4, ""action"": ""node_attribute_modify"", ""target_nodes"": [200, 12], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 200 token source from line 200 to line 12""}, {""step"": 5, ""action"": ""node_attribute_modify"", ""target_nodes"": [1, 51], ""removed_edges"": [], ""added_edges"": [], ""details"": ""changed node 1 token source from line 1 to line 51""}]",[],
cvefixes__16_vulnerable_decode_entities,edge_add,random_graph,random,1,7,1,1,True,True,True,1,False,False,116,414,116,415,0,1,17,17,4.64283766632434e-05,4.685130625148304e-05,4.2292958823964e-07,0,0,False,,ok,0,90.54094000020996,"[{""step"": 1, ""action"": ""edge_add"", ""target_nodes"": [105, 1], ""removed_edges"": [], ""added_edges"": [[105, 1, ""d""]], ""details"": ""added d edge 105->1""}]",[],
cvefixes__16_vulnerable_decode_entities,edge_add,random_graph,random,3,7,3,3,True,True,True,1,False,False,116,414,116,417,0,3,17,17,4.64283766632434e-05,5.132392470841296e-05,4.895548045169562e-06,0,0,False,,ok,0,245.24414699999397,"[{""step"": 1, ""action"": ""edge_add"", ""target_nodes"": [105, 1], ""removed_edges"": [], ""added_edges"": [[105, 1, ""d""]], ""details"": ""added d edge 105->1""}, {""step"": 2, ""action"": ""edge_add"", ""target_nodes"": [42, 95], ""removed_edges"": [], ""added_edges"": [[42, 95, ""d""]], ""details"": ""added d edge 42->95""}, {""step"": 3, ""action"": ""edge_add"", ""target_nodes"": [95, 58], ""removed_edges"": [], ""added_edges"": [[95, 58, ""d""]], ""details"": ""added d edge 95->58""}]",[],
cvefixes__16_vulnerable_decode_entities,edge_add,random_graph,random,5,7,5,5,True,True,True,1,False,False,116,414,116,419,0,5,17,17,4.64283766632434e-05,5.738880281569436e-05,1.0960426152450964e-05,0,0,False,,ok,0,105.28834600017944,"[{""step"": 1, ""action"": ""edge_add"", ""target_nodes"": [105, 1], ""removed_edges"": [], ""added_edges"": [[105, 1, ""d""]], ""details"": ""added d edge 105->1""}, {""step"": 2, ""action"": ""edge_add"", ""target_nodes"": [42, 95], ""removed_edges"": [], ""added_edges"": [[42, 95, ""d""]], ""details"": ""added d edge 42->95""}, {""step"": 3, ""action"": ""edge_add"", ""target_nodes"": [95, 58], ""removed_edges"": [], ""added_edges"": [[95, 58, ""d""]], ""details"": ""added d edge 95->58""}, {""step"": 4, ""action"": ""edge_add"", ""target_nodes"": [178, 161], ""removed_edges"": [], ""added_edges"": [[178, 161, ""d""]], ""details"": ""added d edge 178->161""}, {""step"": 5, ""action"": ""edge_add"", ""target_nodes"": [153, 39], ""removed_edges"": [], ""added_edges"": [[153, 39, ""d""]], ""details"": ""added d edge 153->39""}]",[],
cvefixes__16_vulnerable_decode_entities,edge_add,random_graph,random,1,17,1,1,True,True,True,1,False,False,116,414,116,415,0,1,17,17,4.64283766632434e-05,4.479221024666913e-05,-1.6361664165742695e-06,0,0,False,,ok,0,93.51409700002478,"[{""step"": 1, ""action"": ""edge_add"", ""target_nodes"": [155, 6], ""removed_edges"": [], ""added_edges"": [[155, 6, ""d""]], ""details"": ""added d edge 155->6""}]",[],
cvefixes__16_vulnerable_decode_entities,edge_add,random_graph,random,3,17,3,3,True,True,True,1,False,False,116,414,116,417,0,3,17,17,4.64283766632434e-05,2.3880520529928617e-05,-2.254785613331478e-05,0,0,False,,ok,0,94.13607699980275,"[{""step"": 1, ""action"": ""edge_add"", ""target_nodes"": [155, 6], ""removed_edges"": [], ""added_edges"": [[155, 6, ""d""]], ""details"": ""added d edge 155->6""}, {""step"": 2, ""action"": ""edge_add"", ""target_nodes"": [122, 39], ""removed_edges"": [], ""added_edges"": [[122, 39, ""d""]], ""details"": ""added d edge 122->39""}, {""step"": 3, ""action"": ""edge_add"", ""target_nodes"": [78, 12], ""removed_edges"": [], ""added_edges"": [[78, 12, ""d""]], ""details"": ""added d edge 78->12""}]",[],
